id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,flats,square,object_problem,wall_material,transport_dist_index,infrastructure_index,parking_count,energy_eff,floors,ceiling_height,price_avg,guest_parking_count
14222,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0036,30.4816,Комфорт,2023-12-31,0.0,0.0,0,Другое,7.0,2,0.0,Не нормируется,7.0,,,0.0
10117,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.002,30.485,Комфорт,2020-12-28,691.0,22609.8,0,Другое,6.0,2,0.0,D,26.0,"2,59 - 2,68",86453.0,0.0
22325,78,"г Санкт-Петербург, наб Октябрьская",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9041,30.4532,Комфорт,2018-07-26,744.0,34900.2,0,Другое,8.0,9,0.0,B,26.0,,,
22787,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0344,30.4574,Комфорт,2019-12-16,150.0,7495.4,0,Другое,3.0,7,0.0,D,17.0,,81297.0,
22280,78,"г Санкт-Петербург, пр-кт Маршала Блюхера",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9857,30.3871,Комфорт,2017-11-09,222.0,11297.2,0,Другое,7.0,10,0.0,Не нормируется,26.0,,,
12307,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9328,30.1922,Бизнес,2022-12-31,934.0,42347.0,0,Другое,7.0,3,0.0,A+,16.0,"2,7 - 3",145701.0,77.0
6944,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0211,30.4706,Комфорт,2023-12-31,392.0,10620.64,0,Панель,6.0,4,0.0,D,23.0,"2,56 - 2,59",133720.0,0.0
6938,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0202,30.472,Комфорт,2023-09-30,433.0,11030.17,0,Панель,6.0,3,0.0,D,24.0,"2,56 - 2,59",145676.0,0.0
20689,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0209,30.4741,Комфорт,2022-12-31,405.0,12083.0,0,Другое,6.0,3,0.0,D,25.0,"2,55 - 2,58",138126.0,614.0
12308,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9349,30.1915,Бизнес,2022-12-31,629.0,38681.0,0,Другое,8.0,5,0.0,A+,15.0,"2,85 - 3,5",193366.0,77.0
6939,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0197,30.478,Комфорт,2023-09-30,756.0,20276.34,0,Панель,6.0,2,0.0,D,23.0,"2,55",144988.0,0.0
20693,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0216,30.4725,Комфорт,2023-12-31,405.0,12082.88,0,Другое,6.0,4,0.0,D,25.0,"2,55 - 2,58",138534.0,0.0
6948,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0194,30.4734,Комфорт,2023-12-31,475.0,13736.9,0,Панель,6.0,3,0.0,B,17.0,"2,56 - 2,59",155627.0,0.0
20314,78,"г Санкт-Петербург, набережная Чёрной речки, д. 3, литера А",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9826,30.3196,Бизнес,2021-09-07,288.0,16480.69,0,Монолит-кирпич,9.0,9,0.0,B,11.0,"2,7 - 3",173618.0,15.0
20315,78,"г Санкт-Петербург, набережная Чёрной речки, д. 3, литера А",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9825,30.3195,Бизнес,2021-09-07,162.0,8922.75,0,Монолит-кирпич,9.0,9,0.0,B,11.0,"2,7 - 3",161969.0,15.0
22265,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0087,30.4804,Комфорт,2018-12-14,356.0,18238.5,0,Другое,7.0,2,0.0,A,25.0,,66706.0,
14223,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0027,30.482,Комфорт,2023-12-31,266.0,8636.6,0,Другое,7.0,2,0.0,D,21.0,"2,6",,0.0
22268,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0204,30.4695,Комфорт,2018-12-24,135.0,5559.8,0,Другое,6.0,4,0.0,A,17.0,,65515.0,
22073,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.032,30.4591,Комфорт,2018-12-20,418.0,18146.2,0,Другое,2.0,7,0.0,B,21.0,,75378.0,
29651,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0043,30.4832,Комфорт,2020-12-18,416.0,16688.51,0,Панель,6.0,2,0.0,B,19.0,"2,65 - 2,7",87542.0,0.0
22366,78,"г Санкт-Петербург, наб Октябрьская",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8988,30.4469,Комфорт,2018-12-25,368.0,18068.8,0,Другое,9.0,8,0.0,D,25.0,,83684.0,
15005,78,"г Санкт-Петербург, проспект Пискаревский, д. 145, литера А, корпус 3",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0021,30.4502,Комфорт,2021-12-02,378.0,15187.0,0,Другое,7.0,5,0.0,C,14.0,"2,59",101194.0,25.0
7700,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0216,30.4761,Комфорт,2025-12-31,567.0,22624.47,0,Панель,6.0,3,0.0,D,23.0,"2,56 - 2,59",133720.0,0.0
9681,78,"г Санкт-Петербург, Проспект Космонавтов",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8284,30.3647,Комфорт,2021-02-03,723.0,30397.84,0,Другое,3.0,7,0.0,B,25.0,"2,7",122526.0,57.0
22784,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0356,30.4553,Комфорт,2019-12-13,140.0,6998.1,0,Другое,3.0,7,0.0,D,16.0,,76009.0,
10058,78,"г Санкт-Петербург, Улица Крыленко, д. 6",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8956,30.4564,Комфорт,2022-12-31,230.0,9606.9,0,Другое,9.0,8,0.0,A,25.0,"2,54",184671.0,42.0
6941,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0184,30.4776,Комфорт,2023-09-30,775.0,21417.58,0,Панель,6.0,2,0.0,D,24.0,"2,55 - 2,58",142598.0,20.0
14280,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0037,30.4848,Комфорт,2023-09-30,0.0,0.0,0,Другое,6.0,2,0.0,Не нормируется,2.0,,,0.0
10057,78,"г Санкт-Петербург, Улица Крыленко, д. 6",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8953,30.4537,Комфорт,2022-12-31,0.0,0.0,0,Другое,9.0,7,0.0,Не нормируется,8.0,,,0.0
33433,78,"г Санкт-Петербург, проспект Маршала Блюхера, д. 12, литера АШ",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9822,30.3776,Комфорт,2018-12-12,155.0,10749.41,0,Другое,7.0,8,0.0,B,16.0,"2,63 - 2,68",83751.0,0.0
22061,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0335,30.4569,Комфорт,2018-12-21,180.0,8820.98,0,Другое,3.0,7,0.0,D,22.0,,72956.0,
22270,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0092,30.4799,Комфорт,2019-09-13,0.0,0.0,0,Другое,7.0,2,0.0,Не нормируется,5.0,,,
18624,78,"г Санкт-Петербург, шоссе Московское, д. 3, литера З",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8335,30.3313,Бизнес,2021-09-07,0.0,0.0,0,Другое,5.0,8,0.0,D,13.0,,130265.0,10.0
29655,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0041,30.4829,Комфорт,2021-07-12,0.0,0.0,0,Другое,6.0,2,0.0,D,5.0,,,0.0
14215,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0036,30.4845,Комфорт,2022-12-31,537.0,14354.3,0,Другое,6.0,2,0.0,D,24.0,"2,6 - 2,69",124692.0,0.0
22783,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0366,30.4581,Комфорт,2019-12-27,0.0,0.0,0,Другое,2.0,7,0.0,C,7.0,,,0.0
20692,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0217,30.4712,Комфорт,2021-03-25,0.0,0.0,0,Другое,6.0,5,0.0,Не нормируется,6.0,,9797.0,0.0
6935,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0204,30.4724,Комфорт,2021-03-25,0.0,0.0,0,Другое,6.0,3,0.0,Не нормируется,4.0,,,0.0
29652,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0028,30.4803,Комфорт,2021-12-29,0.0,0.0,0,Другое,6.0,2,0.0,D,7.0,,,0.0
10076,78,"г Санкт-Петербург, набережная Октябрьская, д. 42",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8984,30.4489,Комфорт,2021-07-12,0.0,0.0,0,Другое,9.0,8,0.0,Не нормируется,6.0,,,0.0
10228,78,"г Санкт-Петербург, набережная Октябрьская, д. 42",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8982,30.45,Бизнес,2024-06-30,495.0,21960.0,0,Другое,9.0,8,0.0,D,19.0,"2,82 - 3,14",,42.0
22790,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0365,30.4533,Комфорт,2018-12-12,180.0,8820.98,0,Другое,2.0,8,0.0,B,22.0,,74230.0,
22777,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0318,30.4615,Комфорт,2020-12-15,0.0,0.0,0,Другое,3.0,7,0.0,C,5.0,,,0.0
20680,78,"г Санкт-Петербург, улица Крыленко, д. 8, литера Б, Е",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8955,30.4567,Комфорт,2023-12-31,180.0,7097.8,0,Другое,9.0,8,0.0,A,20.0,"2,54",152478.0,33.0
22266,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0096,30.4798,Комфорт,2019-09-13,0.0,0.0,0,Другое,7.0,2,0.0,Не нормируется,7.0,,,
14992,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0069,30.4508,Комфорт,2022-12-31,150.0,5832.3,0,Другое,7.0,4,0.0,D,14.0,"2,55 - 2,59",158941.0,10.0
12378,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.933,30.192,Бизнес,2023-12-31,1426.0,46005.0,0,Другое,8.0,3,0.0,D,18.0,"2,7 - 3",237380.0,58.0
7698,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0214,30.4701,Комфорт,2025-12-31,84.0,3630.34,0,Панель,6.0,5,0.0,D,16.0,"2,55",133720.0,0.0
15277,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9331,30.1927,Бизнес,2025-03-31,1373.0,68700.0,0,Другое,7.0,3,0.0,B,19.0,"2,7 - 3",,41.0
10069,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0026,30.4847,Комфорт,2022-12-31,750.0,23676.9,0,Другое,6.0,2,0.0,D,23.0,"2,6 - 2,69",142960.0,22.0
14226,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0073,30.4823,Комфорт,2023-12-31,954.0,30849.2,0,Другое,7.0,2,0.0,D,25.0,"2,56 - 2,69",139530.0,0.0
9678,78,"г Санкт-Петербург, проспект Петровский, д. 9, литера В",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9615,30.2657,Элитный,2022-12-31,372.0,40557.0,0,Другое,9.0,8,0.0,A,11.0,"2,98 - 3",187539.0,34.0
22269,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0089,30.48,Комфорт,2018-12-11,243.0,10726.2,0,Другое,7.0,2,0.0,A,26.0,,64835.0,
22383,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0284,30.4525,Комфорт,2017-12-26,162.0,7828.4,0,Другое,3.0,8,0.0,Не нормируется,20.0,,,
6947,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0195,30.4735,Комфорт,2023-12-31,255.0,8200.0,0,Панель,6.0,3,0.0,B,17.0,"2,56 - 2,59",133720.0,0.0
20663,78,"г Санкт-Петербург, проспект Орлово-Денисовский",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0521,30.268,Комфорт,2021-12-30,259.0,8575.2,0,Другое,5.0,3,0.0,B,15.0,"2,55 - 2,68",156664.0,10.0
6946,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0205,30.4716,Комфорт,2023-12-31,510.0,13044.0,0,Панель,6.0,3,0.0,B,17.0,"2,56",163012.0,0.0
22853,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0373,30.2554,Комфорт,2017-12-18,798.0,23809.4,0,Другое,3.0,8,0.0,Не нормируется,18.0,,,
22870,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0362,30.2487,Комфорт,2017-12-21,0.0,0.0,0,Другое,2.0,8,0.0,Не нормируется,2.0,,,
7697,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0197,30.4726,Комфорт,2025-12-31,324.0,13996.44,0,Панель,6.0,3,0.0,D,20.0,"2,55",133720.0,0.0
9692,78,"г Санкт-Петербург, набережная Октябрьская, д. 42",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8985,30.4484,Комфорт,2021-07-29,227.0,9237.6,0,Другое,9.0,8,0.0,A,24.0,"2,54",114702.0,17.0
22322,78,"г Санкт-Петербург, набережная Октябрьская",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8987,30.4462,Бизнес,2021-06-30,791.0,53695.0,0,Другое,9.0,8,0.0,D,24.0,"2,82 - 3,14",123445.0,72.0
21096,78,"г Санкт-Петербург, набережная Черной речки, д. 3, литера Д",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9816,30.3203,Бизнес,2021-09-08,109.0,4824.99,0,Другое,9.0,9,0.0,B,12.0,"2,55",143129.0,50.0
22882,78,"г Санкт-Петербург, ш Южное, д. 49, литера Ф",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8599,30.4123,Комфорт,2017-11-09,332.0,18250.8,0,Другое,5.0,9,0.0,Не нормируется,24.0,,,
9691,78,"г Санкт-Петербург, набережная Октябрьская, д. 42",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8982,30.4481,Комфорт,2021-07-29,227.0,9237.6,0,Другое,9.0,8,0.0,A,24.0,"2,54",117385.0,17.0
10060,78,"г Санкт-Петербург, улица Крыленко, д. 6",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8952,30.4537,Комфорт,2022-12-31,238.0,10732.2,0,Другое,9.0,7,0.0,A,25.0,"2,54",192621.0,42.0
9707,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0363,30.2556,Комфорт,2019-12-02,362.0,18975.3,0,Панель,4.0,8,0.0,D,18.0,,83093.0,
6936,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0195,30.4736,Комфорт,2020-12-29,322.0,12339.12,0,Панель,6.0,3,0.0,D,26.0,"2,56 - 2,59",92940.0,23.0
22795,78,"г Санкт-Петербург, пр-кт Орлово-Денисовский",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0521,30.2684,Комфорт,2022-12-31,383.0,13992.1,0,Другое,5.0,3,0.0,C,15.0,"2,59 - 2,72",164120.0,20.0
22871,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0392,30.2518,Комфорт,2018-12-26,570.0,24139.12,0,Другое,1.0,7,0.0,D,26.0,,81475.0,
22797,78,"г Санкт-Петербург, пр-кт Орлово-Денисовский",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0522,30.2682,Комфорт,2022-12-31,336.0,10327.1,0,Другое,5.0,3,0.0,A,26.0,"2,55",211994.0,4.0
22788,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0346,30.4576,Комфорт,2019-12-16,144.0,7325.33,0,Другое,3.0,7,0.0,D,18.0,,86734.0,
14220,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.003,30.481,Комфорт,2025-12-31,664.0,22202.9,0,Другое,7.0,2,0.0,D,26.0,"2,56 - 2,69",139530.0,0.0
12382,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9333,30.1907,Бизнес,2025-03-31,1478.0,92440.0,0,Другое,8.0,3,0.0,B,23.0,"2,85 - 3,42",,74.0
14224,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0059,30.4841,Комфорт,2023-12-31,266.0,8636.6,0,Другое,7.0,2,0.0,D,21.0,"2,55",133720.0,0.0
22359,78,"г Санкт-Петербург, наб Октябрьская, д. 40, литера Г2, корпус 2",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.9004,30.4449,Комфорт,2020-04-30,0.0,0.0,0,Другое,9.0,8,0.0,Не нормируется,6.0,,,
10115,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0045,30.4826,Комфорт,2021-07-12,0.0,0.0,0,Другое,7.0,2,0.0,Не нормируется,7.0,,,0.0
14989,78,"г Санкт-Петербург, проспект Пискаревский, д. 145, литера А, корпус 3",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0018,30.4507,Комфорт,2021-12-01,839.0,32928.0,0,Другое,7.0,5,0.0,C,14.0,"2,55 - 2,59",94435.0,12.0
6951,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0209,30.4705,Комфорт,2022-12-31,0.0,0.0,0,Другое,6.0,4,0.0,Не нормируется,6.0,,,0.0
9711,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0364,30.2541,Комфорт,2019-12-02,0.0,0.0,0,Другое,4.0,8,0.0,D,2.0,,7301.0,
14997,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0016,30.4544,Комфорт,2020-12-28,75.0,3369.18,0,Другое,7.0,3,0.0,C,14.0,"2,55 - 2,59",83911.0,5.0
14283,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.998,30.4846,Комфорт,2023-09-30,178.0,5946.4,0,Другое,6.0,2,0.0,B,15.0,"2,59 - 2,6",,0.0
22889,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0283,30.4546,Комфорт,2017-10-31,213.0,10431.4,0,Другое,3.0,8,0.0,B,20.0,,,
20681,78,"г Санкт-Петербург, Улица Крыленко, д. 8, литера Б, Е",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8955,30.4568,Комфорт,2023-12-31,257.0,10435.7,0,Другое,9.0,8,0.0,A,27.0,"2,55",145350.0,31.0
14221,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0029,30.4817,Комфорт,2025-12-31,0.0,0.0,0,Другое,7.0,2,0.0,Не нормируется,7.0,,,0.0
6949,78,г Санкт-Петербург,ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,60.0194,30.4713,Комфорт,2023-12-31,0.0,0.0,0,Другое,6.0,3,0.0,Не нормируется,6.0,,,0.0
10077,78,"г Санкт-Петербург, набережная Октябрьская, д. 42",ЛСР.НЕДВИЖИМОСТЬ-СЕВЕРО-ЗАПАД,59.8983,30.4488,Комфорт,2020-12-28,1050.0,49367.65,0,Другое,9.0,8,0.0,D,27.0,"2,54",102021.0,110.0
